Id	Name	Family	Family Override	Saying	Duration	Difficulty	isFellowship	isOffensive	isUntargeted	IsInstantCast	School.Id	Requires TurnTo
368	Light Weapon Mastery Other V	17	17	malarlutak	1800	200	False	False	False	False	4	True
369	Light Weapon Mastery Other VI	17	17	malarlutak	2700	250	False	False	False	False	4	True
370	Light Weapon Mastery Self I	17	17	malarlutak	1800	1	False	False	True	True	4	False
371	Light Weapon Mastery Self II	17	17	malarlutak	1800	50	False	False	True	True	4	False
372	Light Weapon Mastery Self III	17	17	malarlutak	1800	100	False	False	True	True	4	False
373	Light Weapon Mastery Self IV	17	17	malarlutak	1800	150	False	False	True	True	4	False
374	Light Weapon Mastery Self V	17	17	malarlutak	1800	200	False	False	True	True	4	False
375	Light Weapon Mastery Self VI	17	17	malarlutak	2700	250	False	False	True	True	4	False
376	Light Weapon Ineptitude Other I	18	18	equinlutak	60	1	False	True	False	True	4	True
377	Light Weapon Ineptitude Other II	18	18	equinlutak	90	75	False	True	False	False	4	True
378	Light Weapon Ineptitude Other III	18	18	equinlutak	120	125	False	True	False	False	4	True
379	Light Weapon Ineptitude Other IV	18	18	equinlutak	150	175	False	True	False	False	4	True
380	Light Weapon Ineptitude Other V	18	18	equinlutak	180	225	False	True	False	False	4	True
381	Light Weapon Ineptitude Other VI	18	18	equinlutak	210	275	False	True	False	False	4	True
382	Light Weapon Ineptitude Self I	18	18	equinlutak	60	1	False	False	True	True	4	False
383	Light Weapon Ineptitude Self II	18	18	equinlutak	90	75	False	False	True	True	4	False
384	Light Weapon Ineptitude Self III	18	18	equinlutak	120	125	False	False	True	True	4	False
385	Light Weapon Ineptitude Self IV	18	18	equinlutak	150	175	False	False	True	True	4	False
386	Light Weapon Ineptitude Self V	18	18	equinlutak	180	225	False	False	True	True	4	False
387	Light Weapon Ineptitude Self VI	18	18	equinlutak	210	275	False	False	True	True	4	False
388	Light Weapon Mastery Other I	17	17	malarlutak	1800	1	False	False	False	True	4	True
389	Light Weapon Mastery Other II	17	17	malarlutak	1800	50	False	False	False	False	4	True
390	Light Weapon Mastery Other III	17	17	malarlutak	1800	100	False	False	False	False	4	True
391	Light Weapon Mastery Other IV	17	17	malarlutak	1800	150	False	False	False	False	4	True
392	Light Weapon Mastery Other V	17	17	malarlutak	1800	200	False	False	False	False	4	True
393	Light Weapon Mastery Other VI	17	17	malarlutak	2700	250	False	False	False	False	4	True
394	Light Weapon Mastery Self I	17	17	malarlutak	1800	1	False	False	True	True	4	False
395	Light Weapon Mastery Self II	17	17	malarlutak	1800	50	False	False	True	True	4	False
396	Light Weapon Mastery Self III	17	17	malarlutak	1800	100	False	False	True	True	4	False
397	Light Weapon Mastery Self IV	17	17	malarlutak	1800	150	False	False	True	True	4	False
398	Light Weapon Mastery Self V	17	17	malarlutak	1800	200	False	False	True	True	4	False
399	Light Weapon Mastery Self VI	17	17	malarlutak	2700	250	False	False	True	True	4	False
400	Light Weapon Ineptitude Other I	18	18	equinlutak	60	1	False	True	False	True	4	True
401	Light Weapon Ineptitude Other II	18	18	equinlutak	90	75	False	True	False	False	4	True
402	Light Weapon Ineptitude Other III	18	18	equinlutak	120	125	False	True	False	False	4	True
403	Light Weapon Ineptitude Other IV	18	18	equinlutak	150	175	False	True	False	False	4	True
404	Light Weapon Ineptitude Other V	18	18	equinlutak	180	225	False	True	False	False	4	True
405	Light Weapon Ineptitude Other VI	18	18	equinlutak	210	275	False	True	False	False	4	True
406	Light Weapon Ineptitude Self I	18	18	equinlutak	60	1	False	False	True	True	4	False
407	Light Weapon Ineptitude Self II	18	18	equinlutak	90	75	False	False	True	True	4	False
408	Light Weapon Ineptitude Self III	18	18	equinlutak	120	125	False	False	True	True	4	False
409	Light Weapon Ineptitude Self IV	18	18	equinlutak	150	175	False	False	True	True	4	False
410	Light Weapon Ineptitude Self V	18	18	equinlutak	180	225	False	False	True	True	4	False
411	Light Weapon Ineptitude Self VI	18	18	equinlutak	210	275	False	False	True	True	4	False
412	Heavy Weapon Mastery Other I	31	31	malarluril	1800	1	False	False	False	True	4	True
413	Heavy Weapon Mastery Other II	31	31	malarluril	1800	50	False	False	False	False	4	True
414	Heavy Weapon Mastery Other III	31	31	malarluril	1800	100	False	False	False	False	4	True
415	Heavy Weapon Mastery Other IV	31	31	malarluril	1800	150	False	False	False	False	4	True
416	Heavy Weapon Mastery Other V	31	31	malarluril	1800	200	False	False	False	False	4	True
417	Heavy Weapon Mastery Other VI	31	31	malarluril	2700	250	False	False	False	False	4	True
418	Heavy Weapon Mastery Self I	31	31	malarluril	1800	1	False	False	True	True	4	False
419	Heavy Weapon Mastery Self II	31	31	malarluril	1800	50	False	False	True	True	4	False
420	Heavy Weapon Mastery Self III	31	31	malarluril	1800	100	False	False	True	True	4	False
421	Heavy Weapon Mastery Self IV	31	31	malarluril	1800	150	False	False	True	True	4	False
422	Heavy Weapon Mastery Self V	31	31	malarluril	1800	200	False	False	True	True	4	False
423	Heavy Weapon Mastery Self VI	31	31	malarluril	2700	250	False	False	True	True	4	False
424	Heavy Weapon Ineptitude Other I	32	32	equinluril	60	1	False	True	False	True	4	True
425	Heavy Weapon Ineptitude Other II	32	32	equinluril	90	75	False	True	False	False	4	True
426	Heavy Weapon Ineptitude Other III	32	32	equinluril	120	125	False	True	False	False	4	True
427	Heavy Weapon Ineptitude Other IV	32	32	equinluril	150	175	False	True	False	False	4	True
428	Heavy Weapon Ineptitude Other V	32	32	equinluril	180	225	False	True	False	False	4	True
429	Heavy Weapon Ineptitude Other VI	32	32	equinluril	210	275	False	True	False	False	4	True
430	Heavy Weapon Ineptitude Self I	32	32	equinluril	60	1	False	False	True	True	4	False
431	Heavy Weapon Ineptitude Self II	32	32	equinluril	90	75	False	False	True	True	4	False
432	Heavy Weapon Ineptitude Self III	32	32	equinluril	120	125	False	False	True	True	4	False
433	Heavy Weapon Ineptitude Self IV	32	32	equinluril	150	175	False	False	True	True	4	False
435	Heavy Weapon Ineptitude Self V	32	32	equinluril	180	225	False	False	True	True	4	False
436	Heavy Weapon Ineptitude Self VI	32	32	equinluril	210	275	False	False	True	True	4	False
437	Light Weapon Mastery Other I	17	17	malarlutak	1800	1	False	False	False	True	4	True
438	Light Weapon Mastery Other II	17	17	malarlutak	1800	50	False	False	False	False	4	True
439	Light Weapon Mastery Other III	17	17	malarlutak	1800	100	False	False	False	False	4	True
440	Light Weapon Mastery Other IV	17	17	malarlutak	1800	150	False	False	False	False	4	True
441	Light Weapon Mastery Other V	17	17	malarlutak	1800	200	False	False	False	False	4	True
442	Light Weapon Mastery Other VI	17	17	malarlutak	2700	250	False	False	False	False	4	True
443	Light Weapon Mastery Self I	17	17	malarlutak	1800	1	False	False	True	True	4	False
444	Light Weapon Mastery Self II	17	17	malarlutak	1800	50	False	False	True	True	4	False
445	Light Weapon Mastery Self III	17	17	malarlutak	1800	100	False	False	True	True	4	False
446	Light Weapon Mastery Self IV	17	17	malarlutak	1800	150	False	False	True	True	4	False
447	Light Weapon Mastery Self V	17	17	malarlutak	1800	200	False	False	True	True	4	False
448	Light Weapon Mastery Self VI	17	17	malarlutak	2700	250	False	False	True	True	4	False
449	Light Weapon Ineptitude Other I	18	18	equinlutak	60	1	False	True	False	True	4	True
450	Light Weapon Ineptitude Other II	18	18	equinlutak	90	75	False	True	False	False	4	True
451	Light Weapon Ineptitude Other III	18	18	equinlutak	120	125	False	True	False	False	4	True
452	Light Weapon Ineptitude Other IV	18	18	equinlutak	150	175	False	True	False	False	4	True
453	Light Weapon Ineptitude Other V	18	18	equinlutak	180	225	False	True	False	False	4	True
454	Light Weapon Ineptitude Other VI	18	18	equinlutak	210	275	False	True	False	False	4	True
455	Light Weapon Ineptitude Self I	18	18	equinlutak	60	1	False	False	True	True	4	False
456	Light Weapon Ineptitude Self II	18	18	equinlutak	90	75	False	False	True	True	4	False
457	Light Weapon Ineptitude Self III	18	18	equinlutak	120	125	False	False	True	True	4	False
458	Light Weapon Ineptitude Self IV	18	18	equinlutak	150	175	False	False	True	True	4	False
459	Light Weapon Ineptitude Self V	18	18	equinlutak	180	225	False	False	True	True	4	False
460	Light Weapon Ineptitude Self VI	18	18	equinlutak	210	275	False	False	True	True	4	False
461	Missile Weapon Mastery Other I	19	19	malarhatak	1800	1	False	False	False	True	4	True
462	Missile Weapon Mastery Other II	19	19	malarhatak	1800	50	False	False	False	False	4	True
463	Missile Weapon Mastery Other III	19	19	malarhatak	1800	100	False	False	False	False	4	True
464	Missile Weapon Mastery Other IV	19	19	malarhatak	1800	150	False	False	False	False	4	True
465	Missile Weapon Mastery Other V	19	19	malarhatak	1800	200	False	False	False	False	4	True
466	Missile Weapon Mastery Other VI	19	19	malarhatak	2700	250	False	False	False	False	4	True
467	Missile Weapon Mastery Self I	19	19	malarhatak	1800	1	False	False	True	True	4	False
468	Missile Weapon Mastery Self II	19	19	malarhatak	1800	50	False	False	True	True	4	False
469	Missile Weapon Mastery Self III	19	19	malarhatak	1800	100	False	False	True	True	4	False
470	Missile Weapon Mastery Self IV	19	19	malarhatak	1800	150	False	False	True	True	4	False
471	Missile Weapon Mastery Self V	19	19	malarhatak	1800	200	False	False	True	True	4	False
472	Missile Weapon Mastery Self VI	19	19	malarhatak	2700	250	False	False	True	True	4	False
473	Missile Weapon Ineptitude Other I	20	20	equinhatak	60	1	False	True	False	True	4	True
474	Missile Weapon Ineptitude Other II	20	20	equinhatak	90	75	False	True	False	False	4	True
475	Missile Weapon Ineptitude Other III	20	20	equinhatak	120	125	False	True	False	False	4	True
476	Missile Weapon Ineptitude Other IV	20	20	equinhatak	150	175	False	True	False	False	4	True
477	Missile Weapon Ineptitude Other V	20	20	equinhatak	180	225	False	True	False	False	4	True
478	Missile Weapon Ineptitude Other VI	20	20	equinhatak	210	275	False	True	False	False	4	True
479	Missile Weapon Ineptitude Self I	20	20	equinhatak	60	1	False	False	True	True	4	False
480	Missile Weapon Ineptitude Self II	20	20	equinhatak	90	75	False	False	True	True	4	False
481	Missile Weapon Ineptitude Self III	20	20	equinhatak	120	125	False	False	True	True	4	False
482	Missile Weapon Ineptitude Self IV	20	20	equinhatak	150	175	False	False	True	True	4	False
483	Missile Weapon Ineptitude Self V	20	20	equinhatak	180	225	False	False	True	True	4	False
484	Missile Weapon Ineptitude Self VI	20	20	equinhatak	210	275	False	False	True	True	4	False
485	Missile Weapon Mastery Other I	19	19	malarhatak	1800	1	False	False	False	True	4	True
486	Missile Weapon Mastery Other II	19	19	malarhatak	1800	50	False	False	False	False	4	True
487	Missile Weapon Mastery Other III	19	19	malarhatak	1800	100	False	False	False	False	4	True
488	Missile Weapon Mastery Other IV	19	19	malarhatak	1800	150	False	False	False	False	4	True
489	Missile Weapon Mastery Other V	19	19	malarhatak	1800	200	False	False	False	False	4	True
490	Missile Weapon Mastery Other VI	19	19	malarhatak	2700	250	False	False	False	False	4	True
491	Missile Weapon Mastery Self I	19	19	malarhatak	1800	1	False	False	True	True	4	False
492	Missile Weapon Mastery Self II	19	19	malarhatak	1800	50	False	False	True	True	4	False
493	Missile Weapon Mastery Self III	19	19	malarhatak	1800	100	False	False	True	True	4	False
494	Missile Weapon Mastery Self IV	19	19	malarhatak	1800	150	False	False	True	True	4	False
495	Missile Weapon Mastery Self V	19	19	malarhatak	1800	200	False	False	True	True	4	False
496	Missile Weapon Mastery Self VI	19	19	malarhatak	2700	250	False	False	True	True	4	False
497	Missile Weapon Ineptitude Other I	20	20	equinhatak	60	1	False	True	False	True	4	True
498	Missile Weapon Ineptitude Other II	20	20	equinhatak	90	75	False	True	False	False	4	True
499	Missile Weapon Ineptitude Other III	20	20	equinhatak	120	125	False	True	False	False	4	True
500	Missile Weapon Ineptitude Other IV	20	20	equinhatak	150	175	False	True	False	False	4	True
501	Missile Weapon Ineptitude Other V	20	20	equinhatak	180	225	False	True	False	False	4	True
502	Missile Weapon Ineptitude Other VI	20	20	equinhatak	210	275	False	True	False	False	4	True
503	Missile Weapon Ineptitude Self I	20	20	equinhatak	60	1	False	False	True	True	4	False
504	Missile Weapon Ineptitude Self II	20	20	equinhatak	90	75	False	False	True	True	4	False
505	Missile Weapon Ineptitude Self III	20	20	equinhatak	120	125	False	False	True	True	4	False
506	Missile Weapon Ineptitude Self IV	20	20	equinhatak	150	175	False	False	True	True	4	False
507	Missile Weapon Ineptitude Self V	20	20	equinhatak	180	225	False	False	True	True	4	False
508	Missile Weapon Ineptitude Self VI	20	20	equinhatak	210	275	False	False	True	True	4	False
509	Acid Protection Other I	101	101	helkasqualoi	1800	1	False	False	False	True	2	True
510	Acid Protection Other II	101	101	helkasqualoi	1800	50	False	False	False	False	2	True
511	Acid Protection Other III	101	101	helkasqualoi	1800	100	False	False	False	False	2	True
512	Acid Protection Other IV	101	101	helkasqualoi	1800	150	False	False	False	False	2	True
513	Acid Protection Other V	101	101	helkasqualoi	1800	200	False	False	False	False	2	True
514	Acid Protection Other VI	101	101	helkasqualoi	2700	250	False	False	False	False	2	True
515	Acid Protection Self I	101	101	helkasqualoi	1800	1	False	False	True	True	2	False
516	Acid Protection Self II	101	101	helkasqualoi	1800	50	False	False	True	True	2	False
517	Acid Protection Self III	101	101	helkasqualoi	1800	100	False	False	True	True	2	False
518	Acid Protection Self IV	101	101	helkasqualoi	1800	150	False	False	True	True	2	False
519	Acid Protection Self V	101	101	helkasqualoi	1800	200	False	False	True	True	2	False
520	Acid Protection Self VI	101	101	helkasqualoi	2700	250	False	False	True	True	2	False
521	Acid Vulnerability Other I	102	102	cruathqualoi	60	25	False	True	False	True	2	True
522	Acid Vulnerability Other II	102	102	cruathqualoi	90	75	False	True	False	False	2	True
523	Acid Vulnerability Other III	102	102	cruathqualoi	120	125	False	True	False	False	2	True
524	Acid Vulnerability Other IV	102	102	cruathqualoi	150	175	False	True	False	False	2	True
525	Acid Vulnerability Other V	102	102	cruathqualoi	180	225	False	True	False	False	2	True
526	Acid Vulnerability Other VI	102	102	cruathqualoi	210	275	False	True	False	False	2	True
527	Acid Vulnerability Self I	102	102	cruathqualoi	60	25	False	False	True	True	2	False
528	Acid Vulnerability Self II	102	102	cruathqualoi	90	75	False	False	True	True	2	False
529	Acid Vulnerability Self III	102	102	cruathqualoi	120	125	False	False	True	True	2	False
530	Acid Vulnerability Self IV	102	102	cruathqualoi	150	175	False	False	True	True	2	False
531	Acid Vulnerability Self V	102	102	cruathqualoi	180	225	False	False	True	True	2	False
532	Acid Vulnerability Self VI	102	102	cruathqualoi	210	275	False	False	True	True	2	False
533	Missile Weapon Mastery Other I	19	19	malarhatak	1800	1	False	False	False	True	4	True
534	Missile Weapon Mastery Other II	19	19	malarhatak	1800	50	False	False	False	False	4	True
535	Missile Weapon Mastery Other III	19	19	malarhatak	1800	100	False	False	False	False	4	True
536	Missile Weapon Mastery Other IV	19	19	malarhatak	1800	150	False	False	False	False	4	True
537	Missile Weapon Mastery Other V	19	19	malarhatak	1800	200	False	False	False	False	4	True
538	Missile Weapon Mastery Other VI	19	19	malarhatak	2700	250	False	False	False	False	4	True
539	Missile Weapon Mastery Self I	19	19	malarhatak	1800	1	False	False	True	True	4	False
540	Missile Weapon Mastery Self II	19	19	malarhatak	1800	50	False	False	True	True	4	False
541	Missile Weapon Mastery Self III	19	19	malarhatak	1800	100	False	False	True	True	4	False
542	Missile Weapon Mastery Self IV	19	19	malarhatak	1800	150	False	False	True	True	4	False
543	Missile Weapon Mastery Self V	19	19	malarhatak	1800	200	False	False	True	True	4	False
544	Missile Weapon Mastery Self VI	19	19	malarhatak	2700	250	False	False	True	True	4	False
545	Missile Weapon Ineptitude Other I	20	20	equinhatak	60	1	False	True	False	True	4	True
546	Missile Weapon Ineptitude Other II	20	20	equinhatak	90	75	False	True	False	False	4	True
547	Missile Weapon Ineptitude Other III	20	20	equinhatak	120	125	False	True	False	False	4	True
548	Missile Weapon Ineptitude Other IV	20	20	equinhatak	150	175	False	True	False	False	4	True
549	Missile Weapon Ineptitude Other V	20	20	equinhatak	180	225	False	True	False	False	4	True
550	Missile Weapon Ineptitude Other VI	20	20	equinhatak	210	275	False	True	False	False	4	True
551	Missile Weapon Ineptitude Self I	20	20	equinhatak	60	1	False	False	True	True	4	False
